"Date","Death_cause","Parish"
1630-10-01,"Not_plague","S. Marcellino"
1630-10-01,"Not_plague","S. Maria Segreta"
1630-10-01,"Not_plague","S. Maria Segreta"
1630-10-01,"Not_plague","S. Stefano in Brolo"
1630-10-01,"Not_plague","S. Stefano in Brolo"
1630-10-01,"Plague","S. Pietro alla Vigna"
1630-10-01,"Plague","S. Stefano in Brolo"
1630-10-01,"Plague","S. Trinità"
1630-10-01,"Plague","S. Trinità"
1630-10-01,"Plague",NA
1630-10-02,"Not_plague","S. Bartolomeo"
1630-10-02,"Not_plague","S. Giovanni Laterano"
1630-10-02,"Not_plague","S. Protaso"
1630-10-02,"Not_plague","S. Tommaso in Terramara"
1630-10-02,"Not_plague",NA
1630-10-02,"Plague","S. Eusebio"
1630-10-02,"Plague","S. Giorgio al Palazzo"
1630-10-02,"Plague","S. Lorenzo"
1630-10-02,"Plague","S. Lorenzo"
1630-10-02,"Plague","S. Maria"
1630-10-02,"Plague","S. Nicolao"
1630-10-02,"Plague","S. Pietro in Campo Lodigiano"
1630-10-02,"Plague","S. Pietro in Campo Lodigiano"
1630-10-02,"Plague","S. Simpliciano"
1630-10-02,"Plague","S. Simpliciano"
1630-10-02,"Plague","S. Simpliciano"
1630-10-03,"Not_plague","S. Calimero"
1630-10-03,"Not_plague","S. Calimero"
1630-10-03,"Not_plague","S. Giovanni Laterano"
1630-10-03,"Not_plague","S. Gottardo"
1630-10-03,"Not_plague","S. Protaso in Campo intus"
1630-10-03,"Not_plague","S. Raffaele"
1630-10-03,"Not_plague","S. Raffaele"
1630-10-03,"Not_plague","S. Simpliciano"
1630-10-03,"Not_plague","S. Simpliciano"
1630-10-03,"Not_plague","S. Simpliciano"
1630-10-03,"Not_plague","S. Simpliciano"
1630-10-03,"Not_plague","S. Stefano in Brolo"
1630-10-03,"Not_plague","S. Stefano in Brolo"
1630-10-03,"Not_plague","S. Stefano in Brolo"
1630-10-03,"Not_plague","S. Vincenzo in Prato"
1630-10-03,"Plague","S. Eusebio"
1630-10-03,"Plague","S. Gottardo"
1630-10-03,"Plague","S. Marcellino"
1630-10-03,"Plague","S. Maria alla Porta"
1630-10-03,"Plague","S. Pietro in Sala"
1630-10-03,"Plague","S. Pietro in Sala"
1630-10-03,"Plague","S. Pietro in Sala"
1630-10-03,"Plague","S. Pietro in Sala"
1630-10-03,"Plague","S. Tecla"
1630-10-04,"Not_plague","S. Carpoforo"
1630-10-04,"Not_plague","S. Eusebio"
1630-10-04,"Not_plague","S. Maria alla Porta"
1630-10-04,"Not_plague","S. Maria Segreta"
1630-10-04,"Not_plague","S. Martino al Corpo"
1630-10-04,"Not_plague","S. Martino al Corpo"
1630-10-04,"Not_plague","S. Nazaro in Brolo"
1630-10-04,"Not_plague","S. Pietro in Sala"
1630-10-04,"Not_plague","S. Pietro sul Dosso"
1630-10-04,"Not_plague","S. Stefano in Brolo"
1630-10-04,"Plague","S. Pietro in Sala"
1630-10-04,"Plague","S. Tecla"
1630-10-05,"Not_plague","S. Babila"
1630-10-05,"Not_plague","S. Bartolomeo"
1630-10-05,"Not_plague","S. Giorgio al Pozzo Bianco"
1630-10-05,"Not_plague","S. Giovanni Laterano"
1630-10-05,"Not_plague","S. Pietro con la Rete"
1630-10-05,"Not_plague","S. Simpliciano"
1630-10-05,"Not_plague","S. Simpliciano"
1630-10-05,"Not_plague","S. Simpliciano"
1630-10-05,"Plague","S. Raffaele"
1630-10-05,"Plague","S. Rocco"
1630-10-05,"Plague",NA
1630-10-05,"Plague",NA
1630-10-06,"Not_plague","S. Babila"
1630-10-06,"Not_plague","S. Michele in Metropolitana"
1630-10-06,"Not_plague","S. Stefano in Brolo"
1630-10-06,"Not_plague","S. Stefano in Brolo"
1630-10-06,"Plague","S. Eusebio"
1630-10-06,"Plague","S. Pietro in Caminadella"
1630-10-06,"Plague","S. Simpliciano"
1630-10-07,"Not_plague","S. Babila"
1630-10-07,"Not_plague","S. Maria Segreta"
1630-10-07,"Not_plague","S. Nazaro in Brolo"
1630-10-07,"Not_plague","S. Simpliciano"
1630-10-07,"Not_plague","S. Tommaso in Terramara"
1630-10-07,"Not_plague","S. Trinità"
1630-10-07,"Plague","S. Carpoforo"
1630-10-07,"Plague","S. Carpoforo"
1630-10-08,"Not_plague","S. Calimero"
1630-10-08,"Not_plague","S. Giovanni Laterano"
1630-10-08,"Not_plague","S. Simpliciano"
1630-10-08,"Not_plague","S. Simpliciano"
1630-10-08,"Not_plague","S. Simpliciano"
1630-10-08,"Plague","S. Calimero"
1630-10-08,"Plague","S. Eufemia"
1630-10-08,"Plague","S. Gottardo"
1630-10-08,"Plague","S. Pietro in Sala"
1630-10-08,"Plague","S. Pietro in Sala"
1630-10-08,"Plague","S. Pietro in Sala"
1630-10-08,"Plague","S. Trinità"
1630-10-08,"Plague",NA
1630-10-08,"Plague",NA
1630-10-09,"Not_plague","S. Bartolomeo"
1630-10-09,"Not_plague","S. Bartolomeo"
1630-10-09,"Not_plague","S. Lorenzo"
1630-10-09,"Not_plague","S. Pietro sul Dosso"
1630-10-09,"Not_plague","S. Simpliciano"
1630-10-09,"Not_plague","S. Simpliciano"
1630-10-09,"Not_plague","S. Stefano in Burgundia"
1630-10-09,"Plague","S. Bartolomeo"
1630-10-09,"Plague","S. Donnino alla Mazza"
1630-10-09,"Plague","S. Pietro in Sala"
1630-10-09,"Plague","S. Pietro in Sala"
1630-10-10,"Not_plague","S. Bartolomeo"
1630-10-10,"Not_plague","S. Simpliciano"
1630-10-10,"Not_plague","S. Stefano in Brolo"
1630-10-10,"Plague","S. Calimero"
1630-10-10,"Plague","S. Carpoforo"
1630-10-11,"Not_plague","S. Andrea"
1630-10-11,"Not_plague","S. Lorenzo"
1630-10-11,"Not_plague","S. Maria Segreta"
1630-10-11,"Not_plague","S. Protaso"
1630-10-11,"Not_plague","S. Salvatore"
1630-10-11,"Not_plague","S. Simpliciano"
1630-10-11,"Not_plague","S. Simpliciano"
1630-10-11,"Not_plague",NA
1630-10-11,"Plague","S. Andrea"
1630-10-11,"Plague","S. Stefano in Nosiggia"
1630-10-12,"Not_plague","S. Pietro in Caminadella"
1630-10-12,"Not_plague","S. Protaso"
1630-10-12,"Not_plague","S. Tecla"
1630-10-12,"Not_plague","S. Tecla"
1630-10-12,"Not_plague","S. Trinità"
1630-10-12,"Plague","S. Babila"
1630-10-12,"Plague","S. Trinità"
1630-10-13,"Not_plague","S. Calimero"
1630-10-13,"Not_plague","S. Calimero"
1630-10-13,"Not_plague","S. Carpoforo"
1630-10-13,"Not_plague","S. Eusebio"
1630-10-13,"Not_plague","S. Giovanni sul Muro"
1630-10-13,"Not_plague","S. Gottardo"
1630-10-13,"Not_plague","S. Maria alla Porta"
1630-10-13,"Not_plague","S. Maria Segreta"
1630-10-13,"Not_plague","S. Simpliciano"
1630-10-13,"Not_plague","S. Simpliciano"
1630-10-13,"Not_plague","S. Stefano in Brolo"
1630-10-13,"Not_plague","S. Trinità"
1630-10-13,"Plague","S. Bartolomeo"
1630-10-13,"Plague","S. Calimero"
1630-10-13,"Plague","S. Giovanni Laterano"
1630-10-13,"Plague","S. Pietro in Ronchetto"
1630-10-13,"Plague","S. Pietro in Ronchetto"
1630-10-13,"Plague","S. Pietro in Sala"
1630-10-13,"Plague","S. Trinità"
1630-10-13,"Plague","S. Vittore al Teatro"
1630-10-14,"Not_plague","S. Calimero"
1630-10-14,"Not_plague","S. Carpoforo"
1630-10-14,"Not_plague","S. Carpoforo"
1630-10-14,"Not_plague","S. Salvatore"
1630-10-14,"Not_plague","S. Simpliciano"
1630-10-14,"Not_plague","S. Stefano in Brolo"
1630-10-14,"Not_plague","S. Vito in Pasquirolo"
1630-10-14,"Not_plague",NA
1630-10-14,"Plague","S. Eusebio"
1630-10-14,"Plague","S. Pietro in Campo Lodigiano"
1630-10-14,"Plague","S. Salvatore"
1630-10-15,"Not_plague","S. Carpoforo"
1630-10-15,"Not_plague","S. Michele alla Chiusa"
1630-10-15,"Not_plague","S. Pietro in Caminadella"
1630-10-15,"Not_plague","S. Stefano in Brolo"
1630-10-15,"Plague","S. Pietro in Sala"
1630-10-15,"Plague","S. Simpliciano"
1630-10-16,"Not_plague","S. Bartolomeo"
1630-10-16,"Not_plague","S. Maria Beltrade"
1630-10-16,"Not_plague","S. Nazaro in Brolo"
1630-10-16,"Not_plague","S. Nazaro in Brolo"
1630-10-16,"Not_plague","S. Pietro in Campo Lodigiano"
1630-10-16,"Not_plague","S. Protaso"
1630-10-16,"Plague","S. Carpoforo"
1630-10-16,"Plague","S. Carpoforo"
1630-10-16,"Plague","S. Maria Podone"
1630-10-16,"Plague","S. Nazaro in Brolo"
1630-10-17,"Not_plague","S. Bartolomeo"
1630-10-17,"Not_plague","S. Calimero"
1630-10-17,"Not_plague","S. Stefano in Brolo"
1630-10-17,"Not_plague","S. Stefano in Brolo"
1630-10-17,"Plague","S. Babila"
1630-10-17,"Plague","S. Giovanni Laterano"
1630-10-17,"Plague","S. Maria Podone"
1630-10-17,"Plague",NA
1630-10-18,"Not_plague","S. Babila"
1630-10-18,"Not_plague","S. Babila"
1630-10-18,"Not_plague","S. Calimero"
1630-10-18,"Not_plague","S. Giovanni Laterano"
1630-10-18,"Not_plague","S. Maria Podone"
1630-10-18,"Not_plague","S. Maria Segreta"
1630-10-18,"Not_plague","S. Michele alla Chiusa"
1630-10-18,"Not_plague","S. Michele in Metropolitana"
1630-10-18,"Not_plague","S. Nazaro in Brolo"
1630-10-18,"Not_plague","S. Protaso"
1630-10-18,"Not_plague","S. Stefano in Brolo"
1630-10-18,"Not_plague","S. Trinità"
1630-10-18,"Not_plague","S. Trinità"
1630-10-18,"Not_plague",NA
1630-10-18,"Plague","S. Babila"
1630-10-18,"Plague","S. Calimero"
1630-10-18,"Plague","S. Maurilio"
1630-10-18,"Plague","S. Pietro in Sala"
1630-10-18,"Plague","S. Trinità"
1630-10-18,"Plague","S. Trinità"
1630-10-18,"Plague","S. Vito in Pasquirolo"
1630-10-18,"Plague",NA
1630-10-19,"Not_plague","S. Michele al Gallo"
1630-10-19,"Not_plague","S. Stefano in Brolo"
1630-10-19,"Not_plague","S. Stefano in Brolo"
1630-10-19,"Not_plague",NA
1630-10-19,"Plague","S. Pietro in Campo Lodigiano"
1630-10-19,"Plague","S. Pietro in Sala"
1630-10-19,"Plague","S. Stefano in Brolo"
1630-10-19,"Plague","S. Trinità"
1630-10-20,"Not_plague","S. Babila"
1630-10-20,"Not_plague","S. Bartolomeo"
1630-10-20,"Not_plague","S. Carpoforo"
1630-10-20,"Not_plague","S. Maria Segreta"
1630-10-20,"Not_plague","S. Pietro"
1630-10-20,"Not_plague","S. Pietro con la Rete"
1630-10-20,"Not_plague","S. Pietro in Sala"
1630-10-20,"Not_plague","S. Protaso"
1630-10-20,"Not_plague","S. Salvatore"
1630-10-20,"Not_plague","S. Simpliciano"
1630-10-20,"Not_plague","S. Trinità"
1630-10-20,"Not_plague","S. Vincenzo in Prato"
1630-10-20,"Not_plague",NA
1630-10-20,"Not_plague",NA
1630-10-20,"Not_plague",NA
1630-10-20,"Plague","S. Calimero"
1630-10-20,"Plague","S. Carpoforo"
1630-10-20,"Plague","S. Gottardo"
1630-10-20,"Plague","S. Lorenzo"
1630-10-20,"Plague","S. Nazaro in Brolo"
1630-10-20,"Plague","S. Pietro in Caminadella"
1630-10-20,"Plague","S. Pietro in Prato"
1630-10-20,"Plague","S. Pietro in Prato"
1630-10-20,"Plague","S. Vito in Pasquirolo"
1630-10-20,"Plague",NA
1630-10-22,"Not_plague","S. Giovanni Laterano"
1630-10-22,"Not_plague","S. Mattia alla Moneta"
1630-10-22,"Not_plague","S. Nazaro in Brolo"
1630-10-22,"Not_plague","S. Pietro in Sala"
1630-10-22,"Not_plague","S. Simpliciano"
1630-10-22,"Not_plague","S. Trinità"
1630-10-22,"Plague","S. Babila"
1630-10-22,"Plague","S. Carpoforo"
1630-10-23,"Not_plague","S. Michele in Metropolitana"
1630-10-23,"Not_plague",NA
1630-10-23,"Not_plague",NA
1630-10-23,"Plague","S. Babila"
1630-10-23,"Plague","S. Babila"
1630-10-23,"Plague","S. Eusebio"
1630-10-23,"Plague","S. Stefano in Brolo"
1630-10-23,"Plague","S. Stefano in Brolo"
1630-10-24,"Not_plague","S. Bartolomeo"
1630-10-24,"Not_plague","S. Maurilio"
1630-10-24,"Not_plague","S. Michele al Gallo"
1630-10-24,"Not_plague","S. Protaso"
1630-10-24,"Not_plague","S. Simpliciano"
1630-10-24,"Not_plague","S. Stefano in Brolo"
1630-10-24,"Plague","S. Babila"
1630-10-24,"Plague","S. Calimero"
1630-10-24,"Plague","S. Michele alla Chiusa"
1630-10-24,"Plague","S. Pietro con la Rete"
1630-10-24,"Plague",NA
1630-10-25,"Not_plague","S. Alessandro in Zebedia"
1630-10-25,"Not_plague","S. Alessandro in Zebedia"
1630-10-25,"Not_plague","S. Nazaro in Brolo"
1630-10-25,"Not_plague","S. Vittore al Teatro"
1630-10-25,"Not_plague","S. Vittore al Teatro"
1630-10-25,"Not_plague","S. Vittore al Teatro"
1630-10-25,"Plague","S. Carpoforo"
1630-10-26,"Not_plague","S. Pietro in Sala"
1630-10-26,"Not_plague","S. Primo"
1630-10-26,"Not_plague","S. Simpliciano"
1630-10-26,"Not_plague","S. Stefano in Burgundia"
1630-10-26,"Plague","S. Babila"
1630-10-26,"Plague","S. Simpliciano"
1630-10-26,"Plague","S. Simpliciano"
1630-10-27,"Not_plague","S. Babila"
1630-10-27,"Not_plague","S. Bartolomeo"
1630-10-27,"Not_plague","S. Protaso"
1630-10-27,"Not_plague","S. Salvatore"
1630-10-27,"Not_plague",NA
1630-10-27,"Plague","S. Calimero"
1630-10-27,"Plague","S. Maria alla Porta"
1630-10-27,"Plague","S. Pietro in Sala"
1630-10-27,"Plague","S. Simpliciano"
1630-10-27,"Plague","S. Vittore al Teatro"
1630-10-28,"Not_plague","S. Lorenzo"
1630-10-28,"Not_plague","S. Nazaro in Brolo"
1630-10-28,"Not_plague","S. Pietro in Caminadella"
1630-10-28,"Not_plague","S. Tommaso in Terramara"
1630-10-28,"Not_plague","S. Trinità"
1630-10-28,"Not_plague",NA
1630-10-28,"Plague","S. Pietro in Sala"
1630-10-28,"Plague","S. Vito in Pasquirolo"
1630-10-29,"Not_plague","S. Bartolomeo"
1630-10-29,"Not_plague","S. Calimero"
1630-10-29,"Not_plague","S. Carpoforo"
1630-10-29,"Not_plague","S. Carpoforo"
1630-10-29,"Not_plague","S. Gottardo"
1630-10-29,"Not_plague","S. Nazaro in Brolo"
1630-10-29,"Not_plague","S. Nazaro in Brolo"
1630-10-29,"Not_plague","S. Nazaro in Brolo"
1630-10-29,"Not_plague","S. Simpliciano"
1630-10-29,"Plague","S. Simpliciano"
1630-10-29,"Plague","S. Tommaso in Terramara"
1630-11-01,"Not_plague","S. Ambrogio in Solariolo"
1630-11-01,"Not_plague","S. Babila"
1630-11-01,"Not_plague","S. Carpoforo"
1630-11-01,"Not_plague","S. Giovanni alle Quattro Facce"
1630-11-01,"Not_plague","S. Lorenzo"
1630-11-01,"Not_plague","S. Marcellino"
1630-11-01,"Not_plague","S. Michele in Metropolitana"
1630-11-01,"Not_plague","S. Protaso"
1630-11-01,"Not_plague","S. Protaso"
1630-11-01,"Not_plague","S. Protaso in Campo intus"
1630-11-01,"Not_plague","S. Protaso in Campo intus"
1630-11-01,"Not_plague","S. Rocco"
1630-11-01,"Not_plague","S. Simpliciano"
1630-11-01,"Not_plague","S. Stefano in Brolo"
1630-11-01,"Not_plague","S. Stefano in Brolo"
1630-11-01,"Not_plague","S. Stefano in Brolo"
1630-11-01,"Not_plague","S. Vincenzo in Prato"
1630-11-01,"Plague","S. Maurilio"
1630-11-01,"Plague","S. Pietro con la Rete"
1630-11-01,"Plague","S. Pietro in Campo Lodigiano"
1630-11-01,"Plague","S. Stefano in Brolo"
1630-11-01,"Plague","S. Stefano in Nosiggia"
1630-11-02,"Not_plague","S. Carpoforo"
1630-11-02,"Not_plague","S. Pietro alla Vigna"
1630-11-02,"Not_plague","S. Satiro"
1630-11-02,"Not_plague","S. Simpliciano"
1630-11-02,"Not_plague","S. Simpliciano"
1630-11-02,"Not_plague","S. Stefano in Brolo"
1630-11-02,"Not_plague","S. Stefano in Brolo"
1630-11-02,"Plague","S. Lorenzo"
1630-11-03,"Not_plague","S. Babila"
1630-11-03,"Not_plague","S. Calimero"
1630-11-03,"Not_plague","S. Giovanni Laterano"
1630-11-03,"Not_plague","S. Lorenzo"
1630-11-03,"Not_plague","S. Mattia alla Moneta"
1630-11-03,"Not_plague","S. Nazaro in Brolo"
1630-11-03,"Not_plague","S. Protaso"
1630-11-03,"Plague","S. Bartolomeo"
1630-11-03,"Plague","S. Marcellino"
1630-11-03,"Plague","S. Vito in Pasquirolo"
1630-11-04,"Not_plague","S. Bartolomeo"
1630-11-04,"Not_plague","S. Calimero"
1630-11-04,"Not_plague","S. Giovanni sul Muro"
1630-11-04,"Not_plague","S. Maria Segreta"
1630-11-04,"Not_plague","S. Maurilio"
1630-11-04,"Not_plague","S. Sebastiano"
1630-11-04,"Not_plague","S. Tecla"
1630-11-04,"Not_plague","S. Vittore al Teatro"
1630-11-04,"Plague","S. Maria Segreta"
1630-11-05,"Not_plague","S. Bartolomeo"
1630-11-05,"Not_plague","S. Lorenzo"
1630-11-05,"Not_plague","S. Simpliciano"
1630-11-05,"Not_plague","S. Simpliciano"
1630-11-05,"Not_plague","S. Vito in Pasquirolo"
1630-11-05,"Not_plague",NA
1630-11-05,"Plague","S. Giovanni Laterano"
1630-11-05,"Plague","S. Maria Segreta"
1630-11-05,"Plague","S. Simpliciano"
1630-11-05,"Plague","S. Stefano in Brolo"
1630-11-05,"Plague","S. Tecla"
1630-11-06,"Not_plague","S. Lorenzo"
1630-11-06,"Not_plague","S. Marcellino"
1630-11-06,"Not_plague","S. Nazaro in Brolo"
1630-11-06,"Not_plague","S. Pietro in Caminadella"
1630-11-06,"Not_plague","S. Pietro in Caminadella"
1630-11-06,"Not_plague","S. Vito in Pasquirolo"
1630-11-06,"Plague","S. Pietro in Sala"
1630-11-07,"Not_plague","S. Babila"
1630-11-07,"Not_plague","S. Babila"
1630-11-07,"Not_plague","S. Bartolomeo"
1630-11-07,"Not_plague","S. Michele al Gallo"
1630-11-07,"Not_plague","S. Nicolao"
1630-11-07,"Not_plague","S. Pietro in Ronchetto"
1630-11-07,"Not_plague","S. Protaso"
1630-11-07,"Not_plague","S. Rocco"
1630-11-07,"Not_plague","S. Stefano in Brolo"
1630-11-07,"Not_plague","S. Stefano in Brolo"
1630-11-07,"Plague","S. Pietro in Sala"
1630-11-08,"Not_plague","S. Carpoforo"
1630-11-08,"Not_plague","S. Giovanni"
1630-11-08,"Not_plague","S. Salvatore"
1630-11-08,"Plague","S. Pietro in Ronchetto"
1630-11-08,"Plague","S. Pietro in Sala"
1630-11-08,"Plague","S. Pietro in Sala"
1630-11-09,"Not_plague","S. Carpoforo"
1630-11-09,"Not_plague","S. Simpliciano"
1630-11-09,"Plague","S. Gottardo"
1630-11-09,"Plague",NA
1630-11-10,"Not_plague","S. Carpoforo"
1630-11-10,"Not_plague","S. Pietro sul Dosso"
1630-11-10,"Not_plague","S. Protaso"
1630-11-10,"Not_plague","S. Protaso"
1630-11-10,"Not_plague","S. Simpliciano"
1630-11-10,"Not_plague","S. Stefano in Brolo"
1630-11-10,"Not_plague","S. Stefano in Brolo"
1630-11-10,"Not_plague",NA
1630-11-10,"Not_plague",NA
1630-11-10,"Plague","S. Giovanni Laterano"
1630-11-11,"Not_plague","S. Babila"
1630-11-11,"Not_plague","S. Bartolomeo"
1630-11-11,"Not_plague","S. Michele alla Chiusa"
1630-11-11,"Not_plague","S. Michele alla Chiusa"
1630-11-11,"Not_plague","S. Raffaele"
1630-11-11,"Not_plague","S. Stefano in Burgundia"
1630-11-11,"Not_plague","S. Stefano in Nosiggia"
1630-11-11,"Not_plague","S. Trinità"
1630-11-11,"Not_plague","S. Trinità"
1630-11-11,"Plague","S. Michele alla Chiusa"
1630-11-11,"Plague","S. Pietro in Sala"
1630-11-12,"Not_plague","S. Babila"
1630-11-12,"Not_plague","S. Bartolomeo"
1630-11-12,"Not_plague","S. Carpoforo"
1630-11-12,"Not_plague","S. Michele al Gallo"
1630-11-12,"Not_plague","S. Simpliciano"
1630-11-12,"Plague","S. Babila"
1630-11-12,"Plague","S. Gottardo"
1630-11-12,"Plague","S. Michele alla Chiusa"
1630-11-13,"Not_plague","S. Bartolomeo"
1630-11-13,"Not_plague","S. Eufemia"
1630-11-13,"Not_plague","S. Giovanni Laterano"
1630-11-13,"Not_plague","S. Maria Segreta"
1630-11-13,"Not_plague","S. Protaso"
1630-11-13,"Not_plague","S. Stefano"
1630-11-13,"Plague","S. Michele in Metropolitana"
1630-11-14,"Not_plague","S. Calimero"
1630-11-14,"Not_plague","S. Simpliciano"
1630-11-14,"Not_plague",NA
1630-11-15,"Not_plague","S. Carpoforo"
1630-11-15,"Not_plague","S. Lorenzo"
1630-11-15,"Not_plague","S. Stefano in Brolo"
1630-11-16,"Not_plague","S. Carpoforo"
1630-11-16,"Not_plague","S. Eusebio"
1630-11-16,"Not_plague","S. Maria Beltrade"
1630-11-16,"Plague","S. Sebastiano"
1630-11-17,"Not_plague","S. Babila"
1630-11-17,"Not_plague","S. Tecla"
1630-11-17,"Plague","S. Pietro alla Vigna"
1630-11-17,"Plague","S. Sebastiano"
1630-11-18,"Not_plague","S. Bartolomeo"
1630-11-18,"Not_plague","S. Stefano in Brolo"
1630-11-18,"Not_plague",NA
1630-11-18,"Not_plague",NA
1630-11-19,"Not_plague","S. Babila"
1630-11-19,"Not_plague","S. Babila"
1630-11-19,"Not_plague","S. Bartolomeo"
1630-11-19,"Not_plague","S. Carpoforo"
1630-11-19,"Not_plague","S. Eusebio"
1630-11-19,"Not_plague","S. Protaso"
1630-11-19,"Not_plague","S. Protaso in Campo intus"
1630-11-19,"Not_plague","S. Stefano in Brolo"
1630-11-19,"Plague","S. Calimero"
1630-11-20,"Not_plague","S. Lorenzo"
1630-11-20,"Not_plague","S. Matteo la Bachetta"
1630-11-20,"Not_plague","S. Protaso"
1630-11-20,"Not_plague","S. Stefano in Brolo"
1630-11-20,"Not_plague","S. Stefano in Brolo"
1630-11-20,"Not_plague","S. Stefano in Brolo"
1630-11-20,"Plague","S. Gottardo"
1630-11-21,"Not_plague","S. Giorgio al Palazzo"
1630-11-21,"Not_plague","S. Giovanni alle Quattro Facce"
1630-11-21,"Not_plague","S. Maria Beltrade"
1630-11-21,"Not_plague","S. Martino al Corpo"
1630-11-21,"Not_plague","S. Pietro in Ronchetto"
1630-11-21,"Not_plague","S. Raffaele"
1630-11-21,"Not_plague","S. Tecla"
1630-11-22,"Not_plague","S. Nazaro in Brolo"
1630-11-22,"Not_plague","S. Simpliciano"
1630-11-22,"Not_plague","S. Stefano in Brolo"
1630-11-22,"Not_plague","S. Tecla"
1630-11-22,"Not_plague",NA
1630-11-22,"Plague","S. Pietro in Sala"
1630-11-22,"Plague","S. Pietro in Sala"
1630-11-22,"Plague","S. Raffaele"
1630-11-22,"Plague",NA
1630-11-23,"Not_plague","S. Calimero"
1630-11-23,"Not_plague","S. Nicolao"
1630-11-23,"Not_plague","S. Sebastiano"
1630-11-24,"Not_plague","S. Nazaro in Brolo"
1630-11-24,"Not_plague","S. Pietro in Sala"
1630-11-24,"Not_plague","S. Tommaso in Terramara"
1630-11-24,"Not_plague","S. Vincenzo in Prato"
1630-11-24,"Not_plague","S. Vito in Pasquirolo"
1630-11-25,"Not_plague","S. Carpoforo"
1630-11-25,"Not_plague","S. Marcellino"
1630-11-25,"Not_plague","S. Nazaro in Brolo"
1630-11-25,"Not_plague","S. Nazaro in Brolo"
1630-11-25,"Not_plague","S. Nazaro in Brolo"
1630-11-25,"Not_plague",NA
1630-11-25,"Not_plague",NA
1630-11-26,"Not_plague","S. Carpoforo"
1630-11-26,"Not_plague","S. Giovanni Laterano"
1630-11-26,"Not_plague","S. Lorenzo"
1630-11-26,"Not_plague","S. Lorenzo"
1630-11-26,"Not_plague","S. Marcellino"
1630-11-26,"Not_plague","S. Simpliciano"
1630-11-26,"Not_plague",NA
1630-11-26,"Plague","S. Sebastiano"
