"Date","Death_cause","Parish","count"
"1630-10-14","Not_plague","S. Simpliciano",1
"1630-10-14","Not_plague","S. Stefano in Brolo",1
"1630-10-14","Not_plague","S. Vito in Pasquirolo",1
"1630-10-14","Not_plague",NA,1
"1630-10-14","Plague","S. Eusebio",1
"1630-10-14","Plague","S. Pietro in Campo Lodigiano",1
"1630-10-14","Plague","S. Salvatore",1
"1630-10-15","Not_plague","S. Carpoforo",1
"1630-10-15","Not_plague","S. Michele alla Chiusa",1
"1630-10-15","Not_plague","S. Pietro in Caminadella",1
"1630-10-15","Not_plague","S. Stefano in Brolo",1
"1630-10-15","Plague","S. Pietro in Sala",1
"1630-10-15","Plague","S. Simpliciano",1
"1630-10-16","Not_plague","S. Bartolomeo",1
"1630-10-16","Not_plague","S. Maria Beltrade",1
"1630-10-16","Not_plague","S. Nazaro in Brolo",2
"1630-10-16","Not_plague","S. Pietro in Campo Lodigiano",1
"1630-10-16","Not_plague","S. Protaso",1
"1630-10-16","Plague","S. Carpoforo",2
"1630-10-16","Plague","S. Maria Podone",1
"1630-10-16","Plague","S. Nazaro in Brolo",1
"1630-10-17","Not_plague","S. Bartolomeo",1
"1630-10-17","Not_plague","S. Calimero",1
"1630-10-17","Not_plague","S. Stefano in Brolo",2
"1630-10-17","Plague","S. Babila",1
"1630-10-17","Plague","S. Giovanni Laterano",1
"1630-10-17","Plague","S. Maria Podone",1
"1630-10-17","Plague",NA,1
"1630-10-18","Not_plague","S. Babila",2
"1630-10-18","Not_plague","S. Calimero",1
"1630-10-18","Not_plague","S. Giovanni Laterano",1
"1630-10-18","Not_plague","S. Maria Podone",1
"1630-10-18","Not_plague","S. Maria Segreta",1
"1630-10-18","Not_plague","S. Michele alla Chiusa",1
"1630-10-18","Not_plague","S. Michele in Metropolitana",1
"1630-10-18","Not_plague","S. Nazaro in Brolo",1
"1630-10-18","Not_plague","S. Protaso",1
"1630-10-18","Not_plague","S. Stefano in Brolo",1
"1630-10-18","Not_plague","S. Trinità",2
"1630-10-18","Not_plague",NA,1
"1630-10-18","Plague","S. Babila",1
"1630-10-18","Plague","S. Calimero",1
"1630-10-18","Plague","S. Maurilio",1
"1630-10-18","Plague","S. Pietro in Sala",1
"1630-10-18","Plague","S. Trinità",2
"1630-10-18","Plague","S. Vito in Pasquirolo",1
"1630-10-18","Plague",NA,1
"1630-10-19","Not_plague","S. Michele al Gallo",1
"1630-10-19","Not_plague","S. Stefano in Brolo",2
"1630-10-19","Not_plague",NA,1
"1630-10-19","Plague","S. Pietro in Campo Lodigiano",1
"1630-10-19","Plague","S. Pietro in Sala",1
"1630-10-19","Plague","S. Stefano in Brolo",1
"1630-10-19","Plague","S. Trinità",1
"1630-10-20","Not_plague","S. Babila",1
"1630-10-20","Not_plague","S. Bartolomeo",1
"1630-10-20","Not_plague","S. Carpoforo",1
"1630-10-20","Not_plague","S. Maria Segreta",1
"1630-10-20","Not_plague","S. Pietro",1
"1630-10-20","Not_plague","S. Pietro con la Rete",1
"1630-10-20","Not_plague","S. Pietro in Sala",1
"1630-10-20","Not_plague","S. Protaso",1
"1630-10-20","Not_plague","S. Salvatore",1
"1630-10-20","Not_plague","S. Simpliciano",1
"1630-10-20","Not_plague","S. Trinità",1
"1630-10-20","Not_plague","S. Vincenzo in Prato",1
"1630-10-20","Not_plague",NA,3
"1630-10-20","Plague","S. Calimero",1
"1630-10-20","Plague","S. Carpoforo",1
"1630-10-20","Plague","S. Gottardo",1
"1630-10-20","Plague","S. Lorenzo",1
"1630-10-20","Plague","S. Nazaro in Brolo",1
"1630-10-20","Plague","S. Pietro in Caminadella",1
"1630-10-20","Plague","S. Pietro in Prato",2
"1630-10-20","Plague","S. Vito in Pasquirolo",1
"1630-10-20","Plague",NA,1
"1630-10-22","Not_plague","S. Giovanni Laterano",1
"1630-10-22","Not_plague","S. Mattia alla Moneta",1
"1630-10-22","Not_plague","S. Nazaro in Brolo",1
"1630-10-22","Not_plague","S. Pietro in Sala",1
"1630-10-22","Not_plague","S. Simpliciano",1
"1630-10-22","Not_plague","S. Trinità",1
"1630-10-22","Plague","S. Babila",1
"1630-10-22","Plague","S. Carpoforo",1
"1630-10-23","Not_plague","S. Michele in Metropolitana",1
"1630-10-23","Not_plague",NA,2
"1630-10-23","Plague","S. Babila",2
"1630-10-23","Plague","S. Eusebio",1
"1630-10-23","Plague","S. Stefano in Brolo",2
"1630-10-24","Not_plague","S. Bartolomeo",1
"1630-10-24","Not_plague","S. Maurilio",1
"1630-10-24","Not_plague","S. Michele al Gallo",1
"1630-10-24","Not_plague","S. Protaso",1
"1630-10-24","Not_plague","S. Simpliciano",1
"1630-10-24","Not_plague","S. Stefano in Brolo",1
"1630-10-24","Plague","S. Babila",1
"1630-10-24","Plague","S. Calimero",1
"1630-10-24","Plague","S. Michele alla Chiusa",1
"1630-10-24","Plague","S. Pietro con la Rete",1
"1630-10-24","Plague",NA,1
"1630-10-25","Not_plague","S. Alessandro in Zebedia",2
"1630-10-25","Not_plague","S. Nazaro in Brolo",1
"1630-10-25","Not_plague","S. Vittore al Teatro",3
"1630-10-25","Plague","S. Carpoforo",1
"1630-10-26","Not_plague","S. Pietro in Sala",1
"1630-10-26","Not_plague","S. Primo",1
"1630-10-26","Not_plague","S. Simpliciano",1
"1630-10-26","Not_plague","S. Stefano in Burgundia",1
"1630-10-26","Plague","S. Babila",1
"1630-10-26","Plague","S. Simpliciano",2
"1630-10-27","Not_plague","S. Babila",1
"1630-10-27","Not_plague","S. Bartolomeo",1
"1630-10-27","Not_plague","S. Protaso",1
"1630-10-27","Not_plague","S. Salvatore",1
"1630-10-27","Not_plague",NA,1
"1630-10-27","Plague","S. Calimero",1
"1630-10-27","Plague","S. Maria alla Porta",1
"1630-10-27","Plague","S. Pietro in Sala",1
"1630-10-27","Plague","S. Simpliciano",1
"1630-10-27","Plague","S. Vittore al Teatro",1
"1630-10-28","Not_plague","S. Lorenzo",1
"1630-10-28","Not_plague","S. Nazaro in Brolo",1
"1630-10-28","Not_plague","S. Pietro in Caminadella",1
"1630-10-28","Not_plague","S. Tommaso in Terramara",1
"1630-10-28","Not_plague","S. Trinità",1
"1630-10-28","Not_plague",NA,1
"1630-10-28","Plague","S. Pietro in Sala",1
"1630-10-28","Plague","S. Vito in Pasquirolo",1
"1630-10-29","Not_plague","S. Bartolomeo",1
"1630-10-29","Not_plague","S. Calimero",1
"1630-10-29","Not_plague","S. Carpoforo",2
"1630-10-29","Not_plague","S. Gottardo",1
"1630-10-29","Not_plague","S. Nazaro in Brolo",3
"1630-10-29","Not_plague","S. Simpliciano",1
"1630-10-29","Plague","S. Simpliciano",1
"1630-10-29","Plague","S. Tommaso in Terramara",1
"1630-11-01","Not_plague","S. Ambrogio in Solariolo",1
"1630-11-01","Not_plague","S. Babila",1
"1630-11-01","Not_plague","S. Carpoforo",1
"1630-11-01","Not_plague","S. Giovanni alle Quattro Facce",1
"1630-11-01","Not_plague","S. Lorenzo",1
"1630-11-01","Not_plague","S. Marcellino",1
"1630-11-01","Not_plague","S. Michele in Metropolitana",1
"1630-11-01","Not_plague","S. Protaso",2
"1630-11-01","Not_plague","S. Protaso in Campo intus",2
"1630-11-01","Not_plague","S. Rocco",1
"1630-11-01","Not_plague","S. Simpliciano",1
"1630-11-01","Not_plague","S. Stefano in Brolo",3
"1630-11-01","Not_plague","S. Vincenzo in Prato",1
"1630-11-01","Plague","S. Maurilio",1
"1630-11-01","Plague","S. Pietro con la Rete",1
"1630-11-01","Plague","S. Pietro in Campo Lodigiano",1
"1630-11-01","Plague","S. Stefano in Brolo",1
"1630-11-01","Plague","S. Stefano in Nosiggia",1
"1630-11-02","Not_plague","S. Carpoforo",1
"1630-11-02","Not_plague","S. Pietro alla Vigna",1
"1630-11-02","Not_plague","S. Satiro",1
"1630-11-02","Not_plague","S. Simpliciano",2
"1630-11-02","Not_plague","S. Stefano in Brolo",2
"1630-11-02","Plague","S. Lorenzo",1
"1630-11-03","Not_plague","S. Babila",1
"1630-11-03","Not_plague","S. Calimero",1
"1630-11-03","Not_plague","S. Giovanni Laterano",1
"1630-11-03","Not_plague","S. Lorenzo",1
"1630-11-03","Not_plague","S. Mattia alla Moneta",1
"1630-11-03","Not_plague","S. Nazaro in Brolo",1
"1630-11-03","Not_plague","S. Protaso",1
"1630-11-03","Plague","S. Bartolomeo",1
"1630-11-03","Plague","S. Marcellino",1
"1630-11-03","Plague","S. Vito in Pasquirolo",1
"1630-11-04","Not_plague","S. Bartolomeo",1
"1630-11-04","Not_plague","S. Calimero",1
"1630-11-04","Not_plague","S. Giovanni sul Muro",1
"1630-11-04","Not_plague","S. Maria Segreta",1
"1630-11-04","Not_plague","S. Maurilio",1
"1630-11-04","Not_plague","S. Sebastiano",1
"1630-11-04","Not_plague","S. Tecla",1
"1630-11-04","Not_plague","S. Vittore al Teatro",1
"1630-11-04","Plague","S. Maria Segreta",1
"1630-11-05","Not_plague","S. Bartolomeo",1
"1630-11-05","Not_plague","S. Lorenzo",1
"1630-11-05","Not_plague","S. Simpliciano",2
"1630-11-05","Not_plague","S. Vito in Pasquirolo",1
"1630-11-05","Not_plague",NA,1
"1630-11-05","Plague","S. Giovanni Laterano",1
"1630-11-05","Plague","S. Maria Segreta",1
"1630-11-05","Plague","S. Simpliciano",1
"1630-11-05","Plague","S. Stefano in Brolo",1
"1630-11-05","Plague","S. Tecla",1
"1630-11-06","Not_plague","S. Lorenzo",1
"1630-11-06","Not_plague","S. Marcellino",1
"1630-11-06","Not_plague","S. Nazaro in Brolo",1
"1630-11-06","Not_plague","S. Pietro in Caminadella",2
"1630-11-06","Not_plague","S. Vito in Pasquirolo",1
"1630-11-06","Plague","S. Pietro in Sala",1
"1630-11-07","Not_plague","S. Babila",2
"1630-11-07","Not_plague","S. Bartolomeo",1
"1630-11-07","Not_plague","S. Michele al Gallo",1
"1630-11-07","Not_plague","S. Nicolao",1
"1630-11-07","Not_plague","S. Pietro in Ronchetto",1
"1630-11-07","Not_plague","S. Protaso",1
"1630-11-07","Not_plague","S. Rocco",1
"1630-11-07","Not_plague","S. Stefano in Brolo",2
"1630-11-07","Plague","S. Pietro in Sala",1
"1630-11-08","Not_plague","S. Carpoforo",1
"1630-11-08","Not_plague","S. Giovanni",1
"1630-11-08","Not_plague","S. Salvatore",1
"1630-11-08","Plague","S. Pietro in Ronchetto",1
"1630-11-08","Plague","S. Pietro in Sala",2
"1630-11-09","Not_plague","S. Carpoforo",1
"1630-11-09","Not_plague","S. Simpliciano",1
"1630-11-09","Plague","S. Gottardo",1
"1630-11-09","Plague",NA,1
"1630-11-10","Not_plague","S. Carpoforo",1
"1630-11-10","Not_plague","S. Pietro sul Dosso",1
"1630-11-10","Not_plague","S. Protaso",2
"1630-11-10","Not_plague","S. Simpliciano",1
"1630-11-10","Not_plague","S. Stefano in Brolo",2
"1630-11-10","Not_plague",NA,2
"1630-11-10","Plague","S. Giovanni Laterano",1
"1630-11-11","Not_plague","S. Babila",1
"1630-11-11","Not_plague","S. Bartolomeo",1
"1630-11-11","Not_plague","S. Michele alla Chiusa",2
"1630-11-11","Not_plague","S. Raffaele",1
"1630-11-11","Not_plague","S. Stefano in Burgundia",1
"1630-11-11","Not_plague","S. Stefano in Nosiggia",1
"1630-11-11","Not_plague","S. Trinità",2
"1630-11-11","Plague","S. Michele alla Chiusa",1
"1630-11-11","Plague","S. Pietro in Sala",1
"1630-11-12","Not_plague","S. Babila",1
"1630-11-12","Not_plague","S. Bartolomeo",1
"1630-11-12","Not_plague","S. Carpoforo",1
"1630-11-12","Not_plague","S. Michele al Gallo",1
"1630-11-12","Not_plague","S. Simpliciano",1
"1630-11-12","Plague","S. Babila",1
"1630-11-12","Plague","S. Gottardo",1
"1630-11-12","Plague","S. Michele alla Chiusa",1
"1630-11-13","Not_plague","S. Bartolomeo",1
"1630-11-13","Not_plague","S. Eufemia",1
"1630-11-13","Not_plague","S. Giovanni Laterano",1
"1630-11-13","Not_plague","S. Maria Segreta",1
"1630-11-13","Not_plague","S. Protaso",1
"1630-11-13","Not_plague","S. Stefano",1
"1630-11-13","Plague","S. Michele in Metropolitana",1
"1630-11-14","Not_plague","S. Calimero",1
"1630-11-14","Not_plague","S. Simpliciano",1
"1630-11-14","Not_plague",NA,1
"1630-11-15","Not_plague","S. Carpoforo",1
"1630-11-15","Not_plague","S. Lorenzo",1
"1630-11-15","Not_plague","S. Stefano in Brolo",1
"1630-11-16","Not_plague","S. Carpoforo",1
"1630-11-16","Not_plague","S. Eusebio",1
"1630-11-16","Not_plague","S. Maria Beltrade",1
"1630-11-16","Plague","S. Sebastiano",1
"1630-11-17","Not_plague","S. Babila",1
"1630-11-17","Not_plague","S. Tecla",1
"1630-11-17","Plague","S. Pietro alla Vigna",1
"1630-11-17","Plague","S. Sebastiano",1
"1630-11-18","Not_plague","S. Bartolomeo",1
"1630-11-18","Not_plague","S. Stefano in Brolo",1
"1630-11-18","Not_plague",NA,2
"1630-11-19","Not_plague","S. Babila",2
"1630-11-19","Not_plague","S. Bartolomeo",1
"1630-11-19","Not_plague","S. Carpoforo",1
"1630-11-19","Not_plague","S. Eusebio",1
"1630-11-19","Not_plague","S. Protaso",1
"1630-11-19","Not_plague","S. Protaso in Campo intus",1
"1630-11-19","Not_plague","S. Stefano in Brolo",1
"1630-11-19","Plague","S. Calimero",1
"1630-11-20","Not_plague","S. Lorenzo",1
"1630-11-20","Not_plague","S. Matteo la Bachetta",1
"1630-11-20","Not_plague","S. Protaso",1
"1630-11-20","Not_plague","S. Stefano in Brolo",3
"1630-11-20","Plague","S. Gottardo",1
"1630-11-21","Not_plague","S. Giorgio al Palazzo",1
"1630-11-21","Not_plague","S. Giovanni alle Quattro Facce",1
"1630-11-21","Not_plague","S. Maria Beltrade",1
"1630-11-21","Not_plague","S. Martino al Corpo",1
"1630-11-21","Not_plague","S. Pietro in Ronchetto",1
"1630-11-21","Not_plague","S. Raffaele",1
"1630-11-21","Not_plague","S. Tecla",1
"1630-11-22","Not_plague","S. Nazaro in Brolo",1
"1630-11-22","Not_plague","S. Simpliciano",1
"1630-11-22","Not_plague","S. Stefano in Brolo",1
"1630-11-22","Not_plague","S. Tecla",1
"1630-11-22","Not_plague",NA,1
"1630-11-22","Plague","S. Pietro in Sala",2
"1630-11-22","Plague","S. Raffaele",1
"1630-11-22","Plague",NA,1
"1630-11-23","Not_plague","S. Calimero",1
"1630-11-23","Not_plague","S. Nicolao",1
"1630-11-23","Not_plague","S. Sebastiano",1
"1630-11-24","Not_plague","S. Nazaro in Brolo",1
"1630-11-24","Not_plague","S. Pietro in Sala",1
"1630-11-24","Not_plague","S. Tommaso in Terramara",1
"1630-11-24","Not_plague","S. Vincenzo in Prato",1
"1630-11-24","Not_plague","S. Vito in Pasquirolo",1
"1630-11-25","Not_plague","S. Carpoforo",1
"1630-11-25","Not_plague","S. Marcellino",1
"1630-11-25","Not_plague","S. Nazaro in Brolo",3
"1630-11-25","Not_plague",NA,2
"1630-11-26","Not_plague","S. Carpoforo",1
"1630-11-26","Not_plague","S. Giovanni Laterano",1
"1630-11-26","Not_plague","S. Lorenzo",2
"1630-11-26","Not_plague","S. Marcellino",1
"1630-11-26","Not_plague","S. Simpliciano",1
"1630-11-26","Not_plague",NA,1
"1630-11-26","Plague","S. Sebastiano",1
"1630-11-26","Plague",NA,1
"1630-11-27","Not_plague","S. Bartolomeo",1
"1630-11-27","Not_plague","S. Protaso",1
"1630-11-27","Not_plague","S. Stefano in Brolo",1
"1630-11-27","Not_plague","S. Stefano in Burgundia",1
"1630-11-27","Plague","S. Ambrogio in Solariolo",1
"1630-11-28","Not_plague","S. Lorenzo",1
"1630-11-28","Not_plague","S. Nazaro in Brolo",1
"1630-11-28","Not_plague","S. Stefano in Brolo",2
"1630-11-28","Not_plague","S. Stefano in Nosiggia",1
"1630-11-29","Not_plague","S. Bartolomeo",1
"1630-11-29","Not_plague","S. Lorenzo",1
"1630-11-29","Not_plague","S. Michele al Gallo",1
"1630-11-29","Not_plague","S. Michele alla Chiusa",1
"1630-11-29","Not_plague","S. Protaso in Campo intus",1
"1630-11-29","Not_plague","S. Simpliciano",1
"1630-11-29","Not_plague","S. Tecla",1
"1630-12-02","Not_plague","S. Bartolomeo",1
"1630-12-02","Not_plague","S. Carpoforo",1
"1630-12-02","Not_plague","S. Protaso in Campo intus",1
"1630-12-02","Not_plague","S. Stefano in Brolo",2
"1630-12-02","Not_plague","S. Trinità",1
"1630-12-02","Not_plague","S. Vittore e 40 Martiri",1
"1630-12-02","Plague","S. Gottardo",1
"1630-12-03","Not_plague","S. Lorenzo",1
"1630-12-03","Not_plague","S. Maria alla Porta",1
"1630-12-03","Not_plague","S. Maria Beltrade",1
"1630-12-03","Not_plague","S. Vito in Pasquirolo",1
"1630-12-03","Not_plague",NA,2
"1630-12-04","Not_plague","S. Babila",1
"1630-12-04","Not_plague","S. Giorgio al Palazzo",1
"1630-12-04","Not_plague","S. Lorenzo",1
"1630-12-04","Not_plague","S. Maria alla Porta",1
"1630-12-04","Not_plague","S. Michele al Gallo",1
"1630-12-04","Not_plague","S. Nazaro in Brolo",1
"1630-12-04","Not_plague","S. Stefano in Burgundia",1
"1630-12-04","Not_plague","S. Vincenzo in Prato",1
"1630-12-04","Not_plague","S. Vito in Pasquirolo",1
"1630-12-05","Not_plague","S. Bartolomeo",1
"1630-12-05","Not_plague","S. Maria Beltrade",1
"1630-12-05","Not_plague","S. Stefano in Brolo",1
"1630-12-05","Not_plague",NA,2
"1630-12-05","Plague","S. Protaso in Campo intus",1
"1630-12-06","Not_plague","S. Bartolomeo",1
"1630-12-06","Not_plague","S. Giorgio al Palazzo",1
"1630-12-06","Not_plague","S. Tommaso in Terramara",1
"1630-12-07","Not_plague","S. Calimero",1
"1630-12-07","Not_plague","S. Lorenzo",2
"1630-12-07","Not_plague","S. Michele alla Chiusa",1
"1630-12-07","Not_plague","S. Stefano in Brolo",1
"1630-12-08","Not_plague","S. Babila",1
"1630-12-08","Not_plague","S. Carpoforo",1
"1630-12-08","Not_plague","S. Gottardo",1
"1630-12-08","Not_plague","S. Stefano in Brolo",2
"1630-12-08","Not_plague","S. Tecla",1
"1630-12-08","Not_plague","S. Trinità",1
"1630-12-09","Not_plague","S. Calimero",1
"1630-12-09","Not_plague","S. Carpoforo",1
"1630-12-09","Not_plague","S. Lorenzo",1
"1630-12-09","Not_plague","S. Maria Podone",1
"1630-12-09","Not_plague","S. Pietro",1
"1630-12-09","Not_plague","S. Pietro in Sala",1
"1630-12-09","Not_plague","S. Trinità",1
"1630-12-09","Plague","S. Maria di Calvairate",1
"1630-12-09","Plague","S. Pietro in Sala",1
"1630-12-09","Plague","S. Raffaele",1
"1630-12-10","Not_plague","S. Babila",2
"1630-12-10","Not_plague","S. Gottardo",1
"1630-12-10","Not_plague","S. Lorenzo",1
"1630-12-10","Not_plague","S. Marcellino",1
"1630-12-10","Not_plague","S. Martino in Nosiggia",1
"1630-12-10","Not_plague","S. Michele alla Chiusa",1
"1630-12-10","Not_plague","S. Nazaro in Brolo",2
"1630-12-10","Not_plague","S. Pietro in Caminadella",2
"1630-12-10","Not_plague","S. Simpliciano",1
"1630-12-10","Not_plague","S. Stefano in Brolo",1
"1630-12-10","Not_plague",NA,1
"1630-12-10","Plague","S. Bartolomeo",1
"1630-12-10","Plague","S. Stefano in Nosiggia",1
"1630-12-11","Not_plague","S. Martino al Corpo",1
"1630-12-11","Not_plague","S. Michele al Gallo",1
"1630-12-11","Not_plague","S. Nicolao",1
"1630-12-11","Not_plague","S. Pietro in Ronchetto",1
"1630-12-11","Not_plague","S. Rocco",1
"1630-12-11","Not_plague","S. Simpliciano",1
"1630-12-11","Plague","S. Rocco",1
"1630-12-14","Not_plague","S. Maria Podone",1
"1630-12-14","Not_plague","S. Tecla",1
"1630-12-14","Not_plague","S. Trinità",1
"1630-12-14","Plague","S. Protaso ad Monachos",1
"1630-12-15","Not_plague","S. Bartolomeo",1
"1630-12-15","Not_plague","S. Calimero",1
"1630-12-15","Not_plague","S. Eusebio",1
"1630-12-15","Not_plague","S. Giorgio al Palazzo",1
"1630-12-15","Not_plague","S. Giovanni sul Muro",1
"1630-12-15","Not_plague","S. Protaso ad Monachos",1
"1630-12-16","Not_plague","S. Babila",1
"1630-12-16","Not_plague","S. Trinità",1
"1630-12-16","Plague","S. Babila",1
"1630-12-16","Plague","S. Eusebio",1
"1630-12-16","Plague","S. Stefano in Brolo",1
"1630-12-17","Not_plague","S. Catterina",1
"1630-12-17","Not_plague","S. Maria Segreta",1
"1630-12-17","Not_plague","S. Pietro alla Vigna",1
"1630-12-17","Plague","S. Maria Segreta",1
"1630-12-18","Not_plague","S. Bartolomeo",1
"1630-12-18","Not_plague","S. Gottardo",1
"1630-12-18","Not_plague","S. Marcellino",1
"1630-12-18","Not_plague","S. Michele in Metropolitana",1
"1630-12-18","Not_plague","S. Pietro con la Rete",1
"1630-12-18","Not_plague",NA,3
"1630-12-19","Not_plague","S. Babila",1
"1630-12-19","Not_plague","S. Eusebio",1
"1630-12-19","Not_plague","S. Giovanni in Conca",1
"1630-12-19","Not_plague","S. Pietro in Sala",1
"1630-12-19","Not_plague","S. Sebastiano",2
"1630-12-19","Not_plague","S. Simpliciano",2
"1630-12-19","Not_plague","S. Trinità",1
"1630-12-19","Plague","S. Michele in Metropolitana",1
"1630-12-19","Plague","S. Nazaro in Brolo",1
"1630-12-20","Not_plague","S. Bartolomeo",1
"1630-12-20","Not_plague","S. Carpoforo",2
"1630-12-20","Not_plague","S. Gottardo",1
"1630-12-20","Not_plague","S. Lorenzo",1
"1630-12-20","Not_plague","S. Maria Beltrade",1
"1630-12-20","Not_plague","S. Michele al Gallo",1
"1630-12-20","Not_plague","S. Protaso",1
"1630-12-20","Not_plague","S. Sebastiano",1
"1630-12-20","Not_plague","S. Simpliciano",1
"1630-12-20","Not_plague","S. Trinità",1
"1630-12-20","Not_plague","S. Vittore al Teatro",1
"1630-12-20","Not_plague",NA,2
"1630-12-21","Not_plague","S. Pietro in Caminadella",1
"1630-12-21","Not_plague","S. Trinità",1
"1630-12-21","Plague","S. Trinità",1
"1630-12-23","Not_plague","S. Carpoforo",1
"1630-12-23","Not_plague","S. Gottardo",1
"1630-12-23","Not_plague","S. Protaso",1
"1630-12-23","Not_plague","S. Simpliciano",1
"1630-12-23","Not_plague",NA,1
"1630-12-24","Not_plague","S. Lorenzo",1
"1630-12-24","Not_plague","S. Maria Segreta",1
"1630-12-24","Not_plague","S. Trinità",1
"1630-12-24","Plague","S. Maria Segreta",1
"1630-12-25","Not_plague","S. Babila",1
"1630-12-25","Not_plague","S. Bartolomeo",1
"1630-12-25","Not_plague","S. Giorgio al Pozzo Bianco",1
"1630-12-25","Not_plague","S. Sebastiano",1
"1630-12-25","Not_plague","S. Simpliciano",2
"1630-12-25","Not_plague","S. Stefano in Brolo",1
"1630-12-25","Not_plague","S. Stefano in Nosiggia",1
